ሰካ	v+t	pricked, bored, pierced
አሰካ	v+t	had something butt in, enforced
አሳካ	v+t	made something accomplish something
ሰወጥ፡አለ	v+t	got off the point (of one's talking, dispute, etc) for a short instant
ሰየፈ	v+t	cut off somebody's head, guillotined, beheaded
አሰየፈ	v+t	had someone cut off somebody's head, guillotined or beheaded
ሰደበ	v+t	verbally abused (someone), insulted, called names
ተሳደበ	v+t	verbally abused (someone), called names, insulted
አሰደበ	v+t	provoked (someone) to verbally abuse or call names
ሰደደ	v+t	allowed to go
ሥር፡ሰደደ	v+t	became established, grew, set in, became unrelieved or chronic (sickness, disease, etc)
አሳደደ	v+t	ran after, hunted, hound out, chased, tracked down
ሰገሰገ	v+t	overstuffed, full, overfed, squeeze together clamped, pressed together
ስግስግ፡አለ	v+t	was stuffed, congested, overfull, filled to capacity, packed-full
አሰገደ	v+t	made someone non-resistant, bow, prostrate oneself or become subservient, acquiescent
ሰገገ	v+t	drag out the neck (usually, as a sign of aggressive or bullying posture)
አሰገገ	v+t	ran dragging out the neck exciting
ሰጐደ	v+t	formed unfilled pit, indentation, formed a hole in the ground, crater
ሰጠ	v+t	offered, granted, gave, presented
አሳልፎ፡ሰጠ	v+t	became disloyal to, turned one's back on, deceived, betrayed, let down
እጁን፡ሰጠ	v+t	laid down one's arms, admitted defeat, gave up, submitted
ድምፅ፡ሰጠ	v+t	voted, elected
አሰጠ	v+t	had something granted to someone
አሰፈረ	v+t	inhabited, resided in, made a specified locale one's home
አሰፈረ	v+t	had cereals or granules, measured
አሳፈረ	v+t	had someone aboard, set someone's going away
ሰፈነ	v+t	prevailed, predominated, existed, was happening, reigned all over
አሰፈፈ	v+t	made something go with the flow, drift, float
አሰፋ	v+t	made wider, expanded, enlarged, augmented in scale
አስፋፋ	v+t	gradually made wider, expanded, enlarged, augmented in scale
ሰፋ	v+t	sewed, stitch, darned
አሰፋ	v+t	had something sewed or tailored
ላለ	v+t	coughed, hawked, clogged up, whetted, sharpened, honed
አሳለ	v+t	had someone whet, or sharpen (blade, etc)
ሳመ	v+t	kissed
አሳሳመ	v+t	caused (two individuals) to kiss each other
አሳቀ	v+t	induced or stirred up laughter, kept amused, inspired to laugh
አሳሳቀ	v+t	courted with, leered, jiggled around with, flirted with, coquetted, fiddled with
ሳበ	v+t	dragged, hauled, pulled, paid attention, engrossed, gripped, showed the way by pulling (a horse, etc)
ተሳሳበ	v+t	dragged one another, was engrossed by one another
አሳሳበ	v+t	had (people or animals) drag one another
አሳበ	v+t	had someone or something dragged
አሳሳተ	v+t	caused someone make a mistake
አሳተ	v+t	gave the wrong impression about, deluded, lied to, hoodwinked, misled, deceived
ሳገ	v+t	forced in, crammed, filled compactly, packed in firmly
አሴረ	v+t	connived, schemed, intrigued, plotted, maneuvered, conspired
ስም፡አወጣ	v+t	named (usually, for a child)
ስም፡አጠፋ	v+t	defamed, spoke ill of (somebody), made a character assassination, tarnished, destroyed one's repute
ስም፡ጠራ	v+t	called in, summoned one by one (for instance, attendance sheet)
ሸለለ	v+t	loudly sang (resonated) war songs
አሸለለ	v+t	had someone loudly sang (resonated) war songs
ሸለመ	v+t	granted medals or awards, crowned, decorated, or honored trophies
ሸላለመ	v+t	ornately granted medals or awards, crowned decorated or trophies in excess
አሸለመ	v+t	had someone granted trophies, prizes, medals, etc.
ሸለሸለ	v+t	dug over or hoed immature crop (often with plough between rows)
ሸለቀቀ	v+t	flaked, de-husked, detached, peeled, (often, maize)
ተሸለቀቀ	v+t	got flaked, de-husked, detached, peeled, (often, maize)
አሸለቀቀ	v+t	had (often, maize) flaked, de-husked
ሸለተ	v+t	shaved, trimmed, sheared
አሸለተ	v+t	had (a sheep, etc) shaved, trimmed or sheared
ሸለገ	v+t	drew in one's tummy
ሸመቀቀ	v+t	tied or fastened tight (strap, rope, etc)
ሸመተ	v+t	purchased, bought, procured produces or merchandise
አሸመተ	v+t	had someone purchased, bought (often, grain, merchandise)
ሸመደደ	v+t	learned by rote, memorized, committed to memory
ሸመደደ	v+t	crammed, packed, learned by rote, learned by heart
አሸመገለ	v+t	made someone aged (vocation, career, etc)
አሸረሞጠ	v+t	became a go-between, pimped, made females whores, pandered
ሸረሸረ	v+t	weathered, weather-beaten, water-swept, eroded
ሸረከተ	v+t	ripped down, shredded, cut into strips, tear down, milled, crushed roughly (thickly)
ተሸረከተ	v+t	got ripped down, shredded, cut into strips, tear down, milled, crushed roughly (thickly)
ሸረደደ	v+t	ridiculed, scoffed at, mocked at, gossipped without one's knowledge, mocked
ሸረፈ	v+t	snapped off, detached (for instance, part of a bottle, or tooth), changed money(into smaller units)
ሸራረፈ	v+t	snapped off, detached (quite a few part of the pack)
አሸሸ	v+t	sent secretly (for instance, money, valuable goods, etc.)to a secured location, harbored
ሸሸገ	v+t	put out of sight, concealed, hid (something)
አሸሸገ	v+t	assisted somebody hide from view (make disappear)
አሸቀለ	v+t	had someone labor, work hard
ሸቀሸቀ	v+t	prodded, jabbed, penetrated, made way into (something) over and over again
ሸቀጠ	v+t	vended, retailed
ሸበለለ	v+t	spanned, twirled, curled, rolled (rug, mat etc)
ሸበሸበ	v+t	crimped, pleated, creased, drew together, (usually, cloth), crumpled, wrinkled, lined, (often, forehead)
ሸበበ	v+t	bridled, reined haltered, suppressed, silenced, gagged, prevented from speaking
አሸበተ	v+t	caused someone to go grey (get older)
ሸብ፡አደረገ	v+t	caught up, held up, fastened lazily hitched, snagged
ሸተ	v+t	became somewhat ready to be consumed (grains)
ሸተተ	v+t	smelled horrible, stank, had an unpleasant odor, reeked, stank
አሸተተ	v+t	smelled
ሸተት፡አደረገ	v+t	slithered a little, sashayed slightly slide along to some extent
ሸነሸነ	v+t	broke up uniformly, shared evenly among, divided up equally, (usually, land),sliced into alike piece or parts, folded or creased (cloth)
አሸነሸነ	v+t	had someone broke up or divided up equally, sliced into alike piece or parts, folded or crease
ሸነቀረ	v+t	thrust in, pierced in, penetrated, stuck fast, blocked
ሸነቆረ	v+t	pierced, penetrated, bored
ሸነቆጠ	v+t	beaten, whipped, flogged, lashed
ሸነተረ	v+t	made lines or rows (often for cultivating land)
ሸነታተረ	v+t	made lots of lines or rows (often for cultivating land),severely weather-beaten (worn away)
ሸነከፈ	v+t	limped, walked with difficulty
ሸንካፋ	v+t	limped, walked with difficulty
ሸነገለ	v+t	calmed, pleased, reassured (by promising things that may not be fulfilled)
ሸነጠ	v+t	enthused, stimulated, moved, stirred, animated
ሸና	v+t	peed
አሸና	v+t	had someone peed (often a small kid or an invalid))
ሸኘ	v+t	escorted out, ushered someone on his way out saw someone off
አሸኘ	v+t	had someone escorted out
ሸከሸከ	v+t	pounded or compressed the pod or skin of grains (cereals), usually, in manual grinder, de-husked
አሸካሸከ	v+t	assisted someone to pound or compress the pod or skin of grains, crushed (in a mortar, where it was a two-man action)
ሸከፈ	v+t	organized efficiently, tidied up, straightened up
ሸኮተ	v+t	rubbed, scratched, scraped, chewed, gnawed, nibbled
ሸጐረ	v+t	fastened, locked up (often, entry or gate)
ሸጐጠ	v+t	slotted in, slipped in, inserted into, put in, tucked into
ሽጉጥ፡አለ	v+t	put out of sight, concealed, secreted, veiled
ሸጐጠ፡አደረገ	v+t	put someone out of sight, had something concealed, secreted or veiled
ተሸጐጠ	v+t	concealed, buried, covered hid (someone or something) from view
ሸጠ	v+t	put for sale, put on the market
ሻሸጠ	v+t	became out of stock, ran out, vend fast
አሻሻጠ	v+t	assisted or helped out in vending, acted as a negotiator broker (for selling things)
አሸጠ	v+t	had something vended or sold
አሸፈተ	v+t	had someone dissident, dissenter
ሸፈነ	v+t	roofed, sheltered, obscured, veiled
ዓይን፡ሸፈነ	v+t	covered somebody's eyes with a piece of cloth, blindfolded
ሸፋፈነ	v+t	attempted to hide, put veil on, made an effort to avoid or keep away from the subject
አሸፈነ	v+t	had something avoid or keep away from, or hide, put veil on
ሸፈጠ	v+t	left without, deprived of, misled or hoodwinked, ran off once again
አንሻፈፈ	v+t	twisted one's feet
ሹክ፡አለ	v+t	spoke (talked) softly or in a low voice (undertone)
አንሿከከ	v+t	rumored, tittle-tattled, chit-chatted
አንሾካሾከ	v+t	tittle-tattled, rumored chit-chatted
ሻ	v+t	sought after, desired, longing
አሻለ	v+t	got better, move forward, progressed, advanced, improved
አሻሻለ	v+t	upgraded, got better, promoted, move forward
ሻረ	v+t	kicked out, fired, sacked, reversed, cancelled
ከሹመት፡ሻረ	v+t	demoted, reduced in rank, accused, put on trial, indicted
አሻረ	v+t	made well, restored to health (often used with the getting rid of tapeworm)
ሻረ	v+t	made well, restored to health, kicked out, fired, sacked
አሻረ	v+t	had someone accused, put on trial or indicted
አሻከረ	v+t	made uneven, jagged, coarse, made rough, uncouth
ሆድ፡ሻከረ	v+t	had a feeling of resentment, had chip on one's shoulder, dissatisfied, got one's back up, let down, irritated, disgruntled
አሻገተ	v+t	caused something to go decaying (decomposed)
ሻጠ	v+t	slotted in, put in, inserted (spear etc)
አሻፈደ	v+t	stirred up or stimulated someone sexually
አሸረጠ	v+t	dressed or clothed an apron
አሾለ	v+t	whetted, filed, honed, sharpened, made pointed
ሾለከ	v+t	crossed, traversed, led through, went across, discovered one's loop hole (escape)
ተሹለከለከ	v+t	moved about, budged, jostled (shoved) through
ሾመ	v+t	offered position, appointment, high status, got promotion
ተሿሿመ	v+t	flattered or praised one another, gave rank or promotion to one another
አሾመ	v+t	had someone promoted or upgraded, had someone offered high status
ሾጠጠ	v+t	became pointed, conical or narrowed, was made
ሾጥ፡አደረገ	v+t	put in, slotted in piercingly
አቀለለ	v+t	made things easier, reduced to bare bones, cut down
አቃለለ	v+t	generalized, shortened, took a broader view, made completely easy
ቀለመ፡ቀባ	v+t	dyed, painted, tinted, colored
ቀለመ፡አገባ	v+t	painted, tinted, colored, dyed
አቀለመ	v+t	painted, colored, tinted, dyed
ቀለሰ	v+t	arched, curved, hooked curled
ቤት፡ቀለሰ	v+t	put up a tiny residence
ቀላለሰ	v+t	put up a tiny dwelling swiftly
አስቀለሰ	v+t	had a tiny abode put up swiftly
ቀለበ	v+t	provided for, supplied or fed individual(s)
ቀለበ	v+t	take hold of (something thrown from a certain distance) above ground or in-flight
ቀለበሰ	v+t	gave back or returned, became a die-hard, stick-in-the-mud
አስቀለበሰ	v+t	had someone put a hem on, had someone boxed somebody's ears, turned up
ቀለደ	v+t	scoffed at
ተቃለደ	v+t	made fun of someone, told funny story to one another
ተቀላለደ	v+t	now and then told funny story to one another, made fun of or taunted
አቀለጠ	v+t	thawed, melted, liquefied, made broke, ruined
አስቀለጠ	v+t	had something thawed, dissolved
ቀለጠመ	v+t	cracked or fractured (someone's lower leg), broke someone's shin
ቀለጣጠመ	v+t	repeatedly cracked or fractured (someone's lower leg), broke someone's shin, broke something in to two
ተቀለጣጠመ	v+t	got broken to bits, splintered totally
አስቀለጠመ	v+t	had something broken to bits
አቀላጠፈ	v+t	did one's tasks fast and efficiently
አቀላ	v+t	made red, reddened
ቀላ	v+t	turned crimson, reddened
ቀላመደ	v+t	babbled, talked gibberish, nonsense, prattled
ቀላቀለ	v+t	blended, combined, mixed, merged
አቀላቀለ	v+t	made to blend, combine, mix, or merge
ቀላወጠ	v+t	cadged, whistled for, got off scot-free, hungered after, pined for
ቀመለ	v+t	became full of fleas or lice
አስቀመለ	v+t	had someone become full of fleas or lice
ቀመመ	v+t	flavored, spiced, seasoned combined various ingredients
አስቀመመ	v+t	had someone made seasoning, flavor or spice
ቀመሰ	v+t	tasted, flavored, savored
አቀመሰ	v+t	allowed someone to taste, savor, appreciate
ቀማመሰ	v+t	made an effort to eat (food), tasted a little
ተቃመሰ	v+t	joined, participated, shared in tasting or eating with others
አቃመሰ	v+t	shared someone to taste
አስቀመሰ	v+t	had someone taste
ቀመቀመ	v+t	stitched or embroidered daintily (usually, hemstitch), got exceedingly intoxicated (by alcoholic liquor) - colloquial use
አስቀመቀመ	v+t	had something delicately sewn
ቀማ	v+t	ran off with, took hold of by might, snatched
አስቀማ	v+t	had (someone) stole from
ቀሠረ	v+t	pointed (a finger)at, indicated, drew attention to
ጣቱን፡ቀሠረ	v+t	pointed a finger at, indicated, drew attention to someone or something
ቀሠፈ	v+t	reprimanded, chided, censured, had (usually, sudden) continual pain
አስቀሠፈ	v+t	had (someone) reprimanded
አስቀረ	v+t	belated, hold back suspended, withheld, considered ineligible, mislaid
አቀረረ	v+t	emptied, poured out, decanted
አንቃረረ	v+t	took a drop off, swigged
ቀረቀረ	v+t	knocked, thumped, hammered in, got locked up, got stuck or wedged
አቀረበ	v+t	fetched close to or in the vicinity of, offered, was made to be had, handed out, communicated
አቀራረበ	v+t	prepared to accept, brought (things, people) into agreement, brought in close proximity to to one another
አቀራረበ	v+t	brought into view, dished up or handed round (food), made the table
አቃረበ	v+t	got (things, people) closer
አቀረና	v+t	made to smell horrible, reeked or stink
ቀረደደ	v+t	carved, cut into pieces
አስቀረደደ	v+t	had something cut into pieces or carved
ቀረጠ	v+t	tariff paid, duty paid, excised, levied, taxed
አስቀረጠ	v+t	had tariff paid or taxed or levied
ቀረጠፈ	v+t	squeezed in between, chopped, severed, cut
ቅርጥፍ፡አደረገ	v+t	squeezed in between (leaving a feeling of pain), chopped off
ቀረጣጠፈ	v+t	pulverized, milled, sliced thinly
አቀረጣጠፈ	v+t	assisted in slicing
አስቀረጠፈ	v+t	had something sliced
ቀረጸ	v+t	sharpened (pencil, etc),made carving
ተቀረጸ	v+t	got sharpened, was carved
አስቀረጸ	v+t	had (video) taped, detached the outer layer or skinned), de-scabbed
ቀረፈ	v+t	slackened off, detached a bit (woof, yap, etc)
ቀራረፈ	v+t	had something detached, skinned off
አስቀረፈ	v+t	hauled out, removed, nipped
ቀሰመ	v+t	nipped, swigged, soupcon, took a drop (like birds or bees from flower), learned or took up wisdom from
ቀሳሰመ	v+t	now and again nipped, swigged, took a drop (like birds or bees from flower), learned or took up wisdom from from time to time
አቀሰሰ	v+t	appointed or ordained as a minister
ቀሰቀሰ	v+t	got up or awakened (from sleep), evoked, stirred up or motivated (specially, people's political views)
አንቀሳቀሰ	v+t	set in motion, activated, made active, trigger, set off (engine),turned on (an automobile), became lively or energetic
ቀሰተ	v+t	made ready to shoot an arrow (in a projectile motion)
አስቀሰተ	v+t	had an arrow made ready to be shot(in a projectile motion)
ቀና፡አደረገ	v+t	lifted up straight, set or made straight (for instance, the head), clutched upright
እድሉ፡ቀና	v+t	became fortunate
አቀና	v+t	set or made straight, lifted up, developed (a certain country, for instance, while under occupation)
እህል፡ቀና	v+t	put (grain)on the market (for sale)
አገር፡አቀና	v+t	dwelled and urbanized a country (usually, at a time of occupation)
አቃና	v+t	put right, remedied, set straight
አስቀና	v+t	made somebody envious
አቀዘቀዘ	v+t	made something turn cold
ቀዘነ	v+t	had watery feces or diarrhea, had loose bowel movement, became fearfully gutless (craven)
አስቀዘነ	v+t	supported (for instance, child) to defecate, terrified somebody awfully
ቀዘፈ	v+t	paddled (a vessel, boat)
አስቀዘፈ	v+t	had (a vessel, yacht,) paddled
ቀየሠ	v+t	drafted a blueprint of an area, designed, created a plan
አስቀየሠ	v+t	had a draft of a blueprint for an area (plot of land), had something designed
ቀየረ	v+t	altered, changed, transformed, modified
ቀያየረ	v+t	changed (for instance, one's car, house, clothes, etc)
አቀያየረ	v+t	swapped over, switched, transposed, shuffled, reciprocated
ቀየደ	v+t	tied up, limped, staggered, halted, limited
አቀያየደ	v+t	fastened or tied up (for instance, two animals)
አስቀየደ	v+t	had (for instance, an animal) tied up
ቀየጠ	v+t	intermingled, blended, mixed up, merged, polluted, infected or contaminated
ቀያየጠ	v+t	intermingled, blended or mixed up in small amount, polluted, infected or contaminated to some extent
አቀያየጠ	v+t	totally polluted, infected or contaminated, entirely intermingled, blended or mixed up
አስቀየጠ	v+t	had something intermingled, blended or mixed up, had something polluted, infected or contaminated
ቀደመ	v+t	outrun, went beyond, left behind, exceeded, someone (for instance, athletic or educational competition)
ተቀደመ	v+t	was outrun, left behind,was exceeded, (for instance, in athletic or educational competition)
ተቀዳደመ	v+t	was gotten away from, or left behind one another (in a competition)
ተሽቀዳደመ	v+t	was outrun, left behind in a running contest
አሽቀዳደመ	v+t	had (competitors) tried to win in a contest
አስቀደመ	v+t	gave precedence to
ቀደሰ	v+t	consecrated, made holy, set apart, blessed, said the Mass or read the prayer book
አስቀደሰ	v+t	partook or joined the Mass, was present at the Mass
ቀደደ	v+t	ripped, made a hole, slot, torn, shredded
አስቀደደ	v+t	had something ripped or shredded, had a wrapping of cloth cut off (to be made a dress, or suit, etc)
ቀዳ	v+t	towed, dragged (blood from tubes, water from well, etc.),reproduced, duplicated, copied
አስቀዳ	v+t	had someone towed or dragged water, had (someone) reproduce or duplicate
ቀጠለ	v+t	sustained, persisted, continued, kept on, carried on, connected or attached interrelated parts jointly
ቀጣጠለ	v+t	linked, connected or attached numerous parts as one
አስቀጠለ	v+t	had something connected or attached or linked
ቀጠረ	v+t	provided job (employment) for, used the service of, employed someone, had a prior arrangement, engagement (with someone)
ተቃጠረ	v+t	made a prior arrangement, engagement (with someone)
አቀጣጠረ	v+t	made (someone) have a contact or get in touch with (another person)
አስቀጠረ	v+t	had (someone) provided job (employment)
ቀጠቀጠ	v+t	struck or pounded continually, became black-and-blue
ተቀጠቀጠ	v+t	got struck or pounded continually
አስቀጠቀጠ	v+t	had (copper, iron, etc) boiled or put into furnace, had someone hit or beaten continually
አቀጠነ	v+t	made slim or skinny (person), made thin or watered down (liquids)
ቀጠፈ	v+t	cut off, detached (as fruits or flowers from their trees)
አቃጠፈ	v+t	lent (someone) a hand to cut off
አስቀጠፈ	v+t	had someone cut off or detached
ቀጣ	v+t	penalized, disciplined, punished, castigated, told off
አስቀጣ	v+t	had someone penalized, disciplined, or punished
ቀጨመ	v+t	frowned, scowled, contorted, grimaced, made a face
አቀጨመ	v+t	frowned, scowled, contorted, make a face, grimaced
ቀጨቀጨ	v+t	masticated, gnawed, crunched, chomped (rather vociferously)
ቀጨጨ	v+t	withered, shrunk, gotten extremely skinny
አቀጨጨ	v+t	made (someone) extremely skinny, caused (someone) to wither or shrink
ቀፈቀፈ	v+t	gave forth, hatched, produced (eggs)
አስቀፈቀፈ	v+t	had (a bird, hen, etc) give forth, hatch or produce eggs, had a lot of children (derogative use)
ቀፈደደ	v+t	lashed or knotted so firmly, was put behind bars (figurative use)
አስቀፈደደ	v+t	had someone lashed or knotted, tied so firmly, caused somebody to get behind bars
ቀፈፈ	v+t	evoked individual's doubt or distrust(in a certain issue), produced an impression of dread or dislike
ቀፈፈ	v+t	scuffed, chafed (a surface), went gathering bits and pieces or started begging
ቂም፡ያዘ	v+t	held a feeling of resentment or ill will against (somebody)
አቄመ	v+t	held a feeling of resentment or grudge against (someone)	similar to ‘ቂም ያዘ’
ቃል፡ገባ	v+t	gave one's word, promise or pledge
ቃመ	v+t	lobbed into the mouth (for instance, sugar), masticated or chewed chat (a local drug in Ethiopia)
አቃመ	v+t	offered someone a small piece (to eat)
ቃረመ	v+t	picked up, garnered
ቀራረመ	v+t	garnered or picked up from all directions
አቃራመ	v+t	lent someone a hand to garner or pick up
አስቃረመ	v+t	had (someone) garnered or picked up
ቃበዘ	v+t	hunted or looked for, stared all over the place, strayed, took a wrong turn, lost one's way
ቃተተ	v+t	made an effort (often, to no avail)
ቃኘ	v+t	gazed, gaped, looked intently, made inspection
ቃዠ	v+t	had a nightmare
አቃዠ	v+t	had nightmares
ቃጣ	v+t	acted as if (he, she) could have endangered someone, acted as if to take some measure on something
ቄንጥ፡አወጣ	v+t	poked fun at or made fun of (often, by trying to be like)
አቅለሸለሸ	v+t	blended, mixed stirred (usually, onion, oil or butter for sauce)
ቅር፡አለ፡አሰኘ	v+t	let down, dissatisfied, disenchanted, wounding someone's feeling
ተቀኘ	v+t	wrote down verses
ቆለለ	v+t	mounded, piled, stacked
ተቆለለ	v+t	was mounded, piled, or stacked
አስቆለለ	v+t	had someone mounded, piled, or stacked
ቆለመመ	v+t	curved, bowed, bent, crooked
ቆላ	v+t	waved, waggled (for tail), roasted (for coffee)
ጅራቱን፡ቆላ	v+t	waved to and fro the tail, waggled tail
ተቋላ	v+t	gun downed at one another
አስቆላ	v+t	had something roasted (coffee, etc) or heated
አቁላላ	v+t	blended, mixed stirred (usually, onion, oil or butter for sauce)
ቁምስቅል፡አሳጣ	v+t	put someone at a complete loss, got (someone) disoriented, mixed up, bewildered
አቆመ	v+t	made straight, erected, discontinued, brought to a closure, quitted (something), parked a car)
ተቋቋመ	v+t	was unshakably set up or instituted, well-established, refused to give in to or withstood, (enemy, etc)
አቋቋመ	v+t	established, set up, found, brought into being (a business, an organization, etc.)
አስቆመ	v+t	had someone occupied a place or location, prevented someone from doing something or brought to a halt, cut short, broke off, or disrupted
ቆረጠመ	v+t	munched, chomped
አቆሸሸ	v+t	made trash, unclean, muddy, or filthy
አንቋሸሸ	v+t	disparaged, belittled, ridiculed, demeaned, degraded, debased, decried, disdained, scorned
አቆነጀ	v+t	smartened, did up, revamp, gave a face-lift, dolled up, redecorated
ቆነጠረ	v+t	got or took a bit, taste, or nip of
ቆነጣጠረ	v+t	got or took some bits, tastes, or nips of
ተቆነጠረ	v+t	was taken by bits, tastes, or nips, had little bits, tastes or nips taken from
አስቆነጠረ	v+t	had someone take a bit, or nip
አስቆየ	v+t	had someone belated, or deferred, kept someone to hang around or kill time
አቆጠቆጠ	v+t	grow (developed) new shoots, buds or new flowers, leaves, etc
ቆጠበ	v+t	kept (for future use), put aside, saved, or salted away, stashed or hoarded
ተቆጠበ	v+t	was kept (for future use), put aside, saved (for instance, money, crops, etc.), avoided consuming all one had
ቆፈረ	v+t	dug, excavated, hollowed out, scooped out, gouged
ቆፋፈረ	v+t	dug, excavated, hollowed out, scooped out, gouged all over the place
አቋፈረ	v+t	was of assistance in digging, breaking up earth or excavating
ቆፈነነ	v+t	became unbending, or inflexible due to severe cold
ቈለመመ	v+t	twisted, bowed, crooked
ተቈለመመ	v+t	was curved, arched, deformed, contorted
አስቈለመመ	v+t	had something twisted or bowed
ቈለፈ	v+t	bolted, padlocked, sealed, slummed, shut up
ቁልፍ፡አደረገ	v+t	bolted, padlocked, sealed or locked up something
ቈላለፈ	v+t	bolted, padlocked, sealed or locked up (all round the rooms of a house, or gate etc)
አቋለፈ	v+t	interconnected, intermingled, intertwined, entangled
አቈላለፈ	v+t	tangled, entwined (often, in a complicated manner)
አስቆለፈ	v+t	had something bolted, padlocked, sealed or locked
አቈራመደ	v+t	caused something to curl up, dry out, or become dehydrated
ቈረሰ	v+t	cut (usually big circular bread, used as a cake into smaller pieces for an occasion), had meal
ቆራረሰ	v+t	cut into pieces (cake, bread, etc)
አስቆረሰ	v+t	had something cut into portions
ቈረቈረ	v+t	banged, knocked, or thumped (on a door, for instance), pounded, set up or founded (a town, etc)
ተቈረቈረ	v+t	was troubled or bothered, ill-treated, abused (of oneself or others), was set up, or founded (town, etc)
ቈረቈረ	v+t	set up, or founded or established, (a town, etc)
አስቈረቈረ	v+t	had (a town, etc) set up, or founded
ቈረቈሰ	v+t	browbeaten, badgered, or bullied (usually, hockey, polo, ‘ገና ጫወታ')
ተቈራቈሰ	v+t	hit, beaten, or smacked concurrently
አቈረቈዘ	v+t	cause someone to become weak, frail or wasted.
አቈረበ	v+t	made someone take the Holy communion
አስቈረበ	v+t	had someone take the Holy communion
ቈረጠ	v+t	sliced, slashed, cut off, surgically removed
ቈራረጠ	v+t	sliced, hack slashed, incised or cut into pieces
ተቈራረጠ	v+t	was sliced into pieces, cut off, separated from or broke loose (affairs)
አቋረጠ	v+t	broken up, put an end to, terminated, used a short cut (path, for example)
አቈራረጠ	v+t	encouraged someone to put an end to (affairs)
አስቈረጠ	v+t	had something sliced into pieces, became resolute or determined
ቈረጠመ	v+t	chomped, munched
ቁርጥምጥም፡አደረገ	v+t	masticated or chewed to soft tissue
ቈረጣጠመ	v+t	masticated or chewed, pulverized (by one's teeth)
ተቈረጠመ	v+t	was masticated or chewed, was pulverized (by one's teeth)
ቈረፈደ	v+t	became harsh-textured, coarse-grained, covered with goose pimples
አቈረፈደ	v+t	caused (surface of something) harsh-textured, coarse-grained, caused (skin) to become goose-pimply
ቈራ	v+t	made a laceration (wound on skin), made a chill out
አስቈራ	v+t	had someone lacerate on the body (for instance, as sign of ethnic identity)
አቈሰለ	v+t	injured, hurt, wounded
አቈሳሰለ	v+t	injured a bit
አቈነሰ	v+t	caused to smell horrible or reek
ቈነነ	v+t	apportioned, allotted, shared out, give ration or quota)
ቈነደደ	v+t	hit
አቈነጐለ	v+t	germinated, developed (into bud)
ቈነጠጠ	v+t	pinch, nipped, (with fingers), smidgen, squeezed
ተቈናጠጠ	v+t	nipped, pinched (with fingers), smidgen, squeezed, had a stable career or job
አስቈነጠጠ	v+t	had someone nipped or pinched
ቈነጸለ	v+t	cut, tore, ripped (paper, etc)
ቈጠረ	v+t	counted, (number)
ቈጣጠረ	v+t	counted (not precisely), made a rough computation or estimate
አቈጣጠረ	v+t	intertwine, intermingled
አስቈጨ	v+t	caused someone to feel regret, or sorry about
አቋመጠ	v+t	caused someone to be highly tempted, enticed, lured, tantalized, or drawn in
ቋቅ፡አለ	v+t	had a feeling of unsettled stomach, felt vomiting or queasiness
ቋጠረ	v+t	made a loop, or reef knot, put away or tidy up (in pocket, etc), puffed up with secretion (like pus)
ቋጨ	v+t	tress, braided, darn (by hand and without a needle) stitch (edging, or tassel of ‘ሸማ' ‘tunic')
በለቀጠ	v+t	pried open, broke open, prized apart (eyelids, two legs)
በለተ	v+t	cut body-part by part, slaughtered or butchered (animal)
አበለዘ	v+t	caused something to turn into a discolored or stained entity
በለጠ	v+t	outshone, outdid, exceeded or went beyond
በለጥ፡አለ	v+t	outshone, outdid, surpassed or exceeded or went beyond in some way
አባለጠ	v+t	weighed something against another one
አበላለጠ	v+t	judged or evaluated two things against one another), made huge dissimilarity between, liked one better than the other
አበለጠገ	v+t	made wealthy, well-off
በለጠጠ	v+t	pried open, broke open, prized open	cf. No. 17 ‘በለቀጠ’
ተበለጠጠ	v+t	was pried open or broke open
በላ	v+t	ate, devoured, munched through, be triumphant (often, in gambling)
አብላላ	v+t	assimilated, absorbed, understood
ብልት፡አደረገ	v+t	consumed, gobbled up, ate into (the whole thing)
አበላ	v+t	gave food to, fed, gave to eat
አባላ	v+t	attended at or was present at a table (meal time)
አስበላ	v+t	had someone eat or gobble up
አብላላ	v+t	contemplated, wondered about, assimilated, absorbed (often thought, arrangement, etc)
አበረረ	v+t	steered the engine of airplane, piloted (air craft)
አባረረ	v+t	dispelled, sent away, drove out, expelled
ብርቅስቅስ፡አደረገ	v+t	pushed into aggressively or in a hostile way
በረቃቀሰ	v+t	sank into, dug into, forced away into (while deflowering a virgin), raped violently
ተበረቀሰ	v+t	was forced into or pried open (by something)
አስበረቀሰ	v+t	had someone pried open into something
በረበረ	v+t	searched out, looked for, ferreted around, searched through one's pockets, etc
አስበረበረ	v+t	had someone looked for, or ferreted around (house, safe, etc), had someone's pockets searched or explored or gone through
አበረታ	v+t	make stronger, encouraged, propped up, bolstered
አበረከተ	v+t	offered donation or gift, gave an award (specially, for a big name or a celebrity)
አበራከተ	v+t	caused to be abundant, bountiful, dealt with provision economically(as a housewife to her household)
በረዘ	v+t	combined or blended with water, crept into (specially, in political affairs)
በራረዘ	v+t	combined or blended with some water
አስበረዘ	v+t	had something combined or blended with water
በረየ	v+t	(Old use, not in the present day context)
በረደ	v+t	became cold, chilly, cool
አበረደ	v+t	turned cold, cooled down, pacified or mollified (annoyance, irritation)
አስበረደ	v+t	had something turned cold, cooled down, had something (usually, annoyance, irritation, fight, etc.)pacified or mollified (annoyance, irritation)
በረገደ	v+t	unlocked, unbolted, pried open, broke open, prized open
